lon,lat,alt,distr
-104.4047545,19.72649826,1498,hist
-104.3955659,21.08973274,1420,hist
-104.3812919,22.32837785,1406,hist
-104.3779876,28.17962494,1406,hist
-104.3444074,28.74754925,1435,hist
-104.3348173,32.96522126,1048,hist
-104.329124,28.1837904,1463,hist
-104.3241721,29.36467664,915,hist
-104.3028011,25.33095739,1626,hist
-104.2864614,25.25418244,1737,hist
-104.2794212,19.25895271,324,hist
-104.2542384,26.46447811,1231,hist
-104.2488269,30.22751029,1520,hist
-104.2455038,19.17966814,278,hist
-104.2324244,28.70064695,1543,hist
-104.2173306,23.06567709,2911,hist
-104.2092977,31.97784299,1019,hist
-104.2091267,23.08569146,2665,hist
-104.1899998,23.35547466,2280,hist
-104.1863082,22.52174559,1536,hist
-104.1859653,24.4310434,2031,hist
-104.1797613,23.88736429,1841,hist
-104.1693415,23.4528238,2310,hist
-104.1652655,19.25730367,477,hist
-104.151919,30.14769977,1440,hist
-104.1410344,22.35648839,1634,hist
-104.1107528,21.94128231,1808,hist
-104.1094253,26.83306361,1230,hist
-104.1026887,20.78461215,1433,hist
-104.0962326,26.36115166,1190,hist
-104.0943219,31.1870087,1104,hist
-104.0787269,29.272285,1650,hist
-104.075985,21.93010398,1572,hist
-104.07408,26.25979728,1204,hist
-104.0658077,31.81596927,953,hist
-104.0522228,21.2553894,1250,hist
-103.9946238,28.8740328,1496,hist
-103.9878367,25.01905236,1941,hist
-103.9781644,28.01745439,1254,hist
-103.9617366,26.15070005,1196,hist
-103.9600156,32.56907582,975,hist
-103.9480481,31.41772487,938,hist
-103.9146896,30.78886922,1533,hist
-103.8993456,24.59770878,1908,hist
-103.8985741,25.76028163,1335,hist
-103.8902859,28.71930388,1386,hist
-103.8704473,25.71259754,1351,hist
-103.8642865,29.64598663,1259,hist
-103.8163529,28.94575664,989,hist
-103.814787,29.65237113,1179,hist
-103.8119125,29.6384345,1395,hist
-103.8051255,23.76813806,2283,hist
-103.7991146,20.75567286,1914,hist
-103.7966105,32.42095983,1041,hist
-103.7868621,30.40868112,1658,hist
-103.7749721,21.14091725,1283,hist
-103.7737234,20.55115912,1551,hist
-103.7663943,29.30667766,801,hist
-103.752669,29.90182385,1255,hist
-103.7308465,26.3022374,1107,hist
-103.7299563,29.46042571,1190,hist
-103.7175584,28.37570168,1384,hist
-103.7163853,20.34609059,1389,hist
-103.704029,28.58476794,1511,hist
-103.6956199,22.74174428,2175,hist
-103.6872739,28.47598081,1452,hist
-103.6810027,31.38881253,848,hist
-103.679988,29.53804295,1031,hist
-103.673414,29.75937213,1112,hist
-103.666493,30.24140693,1577,hist
-103.6652339,29.36025873,983,hist
-103.6297026,30.16047094,1491,hist
-103.6257072,29.03612892,973,hist
-103.597047,19.69260451,2034,hist
-103.5964768,23.39050155,2705,hist
-103.5961081,21.82826685,1811,hist
-103.5831204,19.11688959,459,hist
-103.5824689,26.53781052,1325,hist
-103.5770197,30.69048833,1228,hist
-103.5611199,22.73606813,1899,hist
-103.5564772,27.87410054,1294,hist
-103.5425617,30.84781611,1152,hist
-103.5416276,25.34151457,1523,hist
-103.5399132,29.12464196,661,hist
-103.5346371,24.91301624,1536,hist
-103.5330311,24.9034964,1532,hist
-103.5247737,25.96152612,1098,hist
-103.518142,27.40421756,1263,hist
-103.514979,22.6164358,2207,hist
-103.4888148,29.67125959,1159,hist
-103.4855366,29.36901265,894,hist
-103.4761258,27.36605434,1222,hist
-103.472846,26.18173759,1093,hist
-103.4556668,29.02468905,664,hist
-103.4266899,23.91105172,2259,hist
-103.412247,27.79471128,1121,hist
-103.398711,23.70131252,2329,hist
-103.3947863,20.00976624,1937,hist
-103.3884414,25.76637753,1112,hist
-103.3516577,23.10742344,2346,hist
-103.3315294,23.69952736,2206,hist
-103.3263892,19.21945518,1198,hist
-103.3263214,23.16853622,2183,hist
-103.3244263,31.21178076,844,hist
-103.322695,27.01390774,1172,hist
-103.2994653,31.3404481,811,hist
-103.2983616,26.46869073,1765,hist
-103.2643026,31.1596213,840,hist
-103.2640243,30.3597642,1599,hist
-103.2549793,24.46524887,1952,hist
-103.2498444,23.75841303,2079,hist
-103.2418904,26.67014126,1158,hist
-103.2135323,28.67388796,884,hist
-103.1952834,26.9561956,1547,hist
-103.1863872,26.54006747,1077,hist
-103.1791589,28.00335546,1110,hist
-103.178814,20.74475533,1599,hist
-103.1770895,19.37143774,1648,hist
-103.1614758,24.71397806,1508,hist
-103.1558807,23.30429679,2216,hist
-103.1505563,26.20315718,1106,hist
-103.1365701,27.61803639,1149,hist
-103.1278176,31.5903687,812,hist
-103.1187502,20.47197552,1805,hist
-103.1101981,21.59819603,1606,hist
-103.1060798,24.1562258,2051,hist
-103.1035291,30.21149629,1244,hist
-103.093958,19.52719439,1317,hist
-103.0896377,25.3537785,1107,hist
-103.0815923,21.46555723,1365,hist
-103.0790659,30.27289086,1305,hist
-103.0644045,21.7706345,2127,hist
-103.0574212,27.16490987,1061,hist
-103.0551549,21.77220258,2104,hist
-103.0527178,20.98269378,1875,hist
-103.0461937,31.07777686,854,hist
-103.0460199,28.21062297,2068,hist
-103.0434899,31.15249371,820,hist
-103.0064842,27.8198386,1070,hist
-102.9648089,23.33529442,2067,hist
-102.9615753,19.04550918,484,hist
-102.9542492,20.08328374,2089,hist
-102.9442082,25.76157197,1096,hist
-102.9069845,25.34139473,1096,hist
-102.88454,21.12817639,1794,hist
-102.8715656,30.86699475,907,hist
-102.8619337,27.42970989,1143,hist
-102.8592824,22.62371743,2107,hist
-102.8522304,18.41078478,1255,hist
-102.8507211,29.86848897,923,hist
-102.8369923,21.41799874,2174,hist
-102.8208024,24.34723873,1786,hist
-102.7837121,31.08119258,783,hist
-102.7775797,25.73285182,1092,hist
-102.7637838,28.00294331,1375,hist
-102.7630667,22.45043322,2263,hist
-102.757591,28.08662157,1368,hist
-102.7520057,18.80818976,978,hist
-102.7412612,30.88792517,876,hist
-102.7328425,27.2146562,1294,hist
-102.7316944,28.62983477,1098,hist
-102.7112549,26.24205765,859,hist
-102.6992905,25.08023846,1730,hist
-102.6893171,25.84333639,1088,hist
-102.678011,24.20213181,1919,hist
-102.6733466,29.86464521,873,hist
-102.669136,26.01290958,1364,hist
-102.6610551,29.42804497,835,hist
-102.6542046,18.3910524,1346,hist
-102.6516302,25.94820515,1323,hist
-102.6345408,26.52220429,1246,hist
-102.6316743,20.42121164,1743,hist
-102.594529,19.84189565,1843,hist
-102.5680746,26.5443321,1129,hist
-102.554359,24.55243635,1705,hist
-102.5485229,27.76738638,1307,hist
-102.543869,20.10822614,1525,hist
-102.523917,30.40655479,1027,hist
-102.5207545,24.64419848,1570,hist
-102.5183216,26.61826959,828,hist
-102.4878697,18.98448279,222,hist
-102.4603566,28.6917387,1794,hist
-102.446532,28.81391405,1296,hist
-102.4442425,22.6351156,2363,hist
-102.4405956,18.53386786,1117,hist
-102.4385064,20.22200792,1543,hist
-102.4328992,28.68509165,1810,hist
-102.4309215,31.26366647,723,hist
-102.4250968,25.91351194,1127,hist
-102.4213176,30.31857083,1018,hist
-102.421302,29.72479455,757,hist
-102.3918858,28.91080567,1339,hist
-102.3893551,31.30386609,761,hist
-102.3729849,24.86681758,1655,hist
-102.3465167,23.9343168,1853,hist
-102.3397348,27.41747289,1126,hist
-102.3322687,19.53874404,2017,hist
-102.331042,28.75656738,994,hist
-102.3266471,20.22074875,1791,hist
-102.324235,25.76028023,1103,hist
-102.3212262,30.72355398,955,hist
-102.3160029,19.91876581,1706,hist
-102.3092794,18.97338636,255,hist
-102.2986066,25.4875006,1536,hist
-102.2787234,26.63950563,796,hist
-102.2697179,29.78186576,766,hist
-102.2566029,24.71436691,1781,hist
-102.2537324,18.38068323,787,hist
-102.2529155,18.76604082,261,hist
-102.2495739,21.7370115,1925,hist
-102.2471368,20.77669335,2197,hist
-102.2471099,22.07494133,1927,hist
-102.2435044,20.99508939,2079,hist
-102.2242734,20.68306437,2191,hist
-102.2181306,24.59315928,1887,hist
-102.1874811,27.01643624,1243,hist
-102.182554,29.19089903,1515,hist
-102.1768879,28.29936188,1221,hist
-102.1760623,27.27181774,1017,hist
-102.1692512,20.4013078,1641,hist
-102.1465838,25.40881508,1622,hist
-102.1464975,28.66027955,932,hist
-102.1452343,25.90423358,1226,hist
-102.1391403,23.03737025,1990,hist
-102.119069,21.07233647,1881,hist
-102.0939374,21.25173074,1913,hist
-102.0859616,24.3706074,1765,hist
-102.0652382,28.71251064,1246,hist
-102.0506255,30.57954299,835,hist
-102.0340626,23.1599674,2062,hist
-102.0332981,30.00934672,616,hist
-102.0332637,18.10765731,315,hist
-102.0282016,27.08789323,1254,hist
-102.0081272,24.07118521,1804,hist
-101.9937675,28.82687672,1102,hist
-101.9703102,30.0075918,575,hist
-101.9661401,18.23213233,79,hist
-101.9639738,26.31020947,1106,hist
-101.9588612,27.25879999,1783,hist
-101.9582908,26.48636742,994,hist
-101.954333,22.80390745,2127,hist
-101.9497768,25.25204234,1808,hist
-101.945456,19.47476556,1834,hist
-101.9403142,24.67106512,1665,hist
-101.9297793,26.35896083,1030,hist
-101.9092783,20.81437094,1728,hist
-101.9075578,23.54575697,2019,hist
-101.8928531,25.40004585,1694,hist
-101.8674919,21.01166943,1755,hist
-101.8082835,24.10325061,1828,hist
-101.778131,25.2250852,2209,hist
-101.7562641,22.37562365,2119,hist
-101.7482625,30.83695103,789,hist
-101.7368075,19.93158525,1988,hist
-101.7295303,18.13240343,379,hist
-101.7068471,19.72259461,2281,hist
-101.6785254,28.82655423,983,hist
-101.6375654,27.52746973,882,hist
-101.6358871,30.61640514,675,hist
-101.6294465,18.8476265,629,hist
-101.6272678,27.5202755,742,hist
-101.6214695,25.81445154,1586,hist
-101.6101011,26.98070322,644,hist
-101.6069955,29.25940959,632,hist
-101.5607524,25.98657027,1965,hist
-101.5595236,21.19576733,2496,hist
-101.5411599,19.80881727,2200,hist
-101.5339784,23.74951747,2250,hist
-101.5327007,23.07140277,2019,hist
-101.5305971,18.52241583,313,hist
-101.530184,26.0349353,1759,hist
-101.5261603,27.99134643,494,hist
-101.5236619,30.60816936,702,hist
-101.5219611,19.41069895,2751,hist
-101.4860699,28.15376773,476,hist
-101.4587047,17.91703234,823,hist
-101.4567776,23.56297245,2202,hist
-101.4409081,27.72665085,620,hist
-101.4333125,26.7594696,768,hist
-101.4324728,17.72618493,264,hist
-101.4279564,27.16997808,434,hist
-101.4230494,23.52535979,2241,hist
-101.4112919,19.29060539,1884,hist
-101.4094331,19.2432036,1700,hist
-101.4011286,20.84153463,1749,hist
-101.3556142,19.78865951,2266,hist
-101.2942025,29.32115819,461,hist
-101.2861814,27.66986648,422,hist
-101.275176,22.80775091,1997,hist
-101.2701883,27.48652057,400,hist
-101.2669841,27.88195578,414,hist
-101.2285643,26.54428623,865,hist
-101.2258811,23.36605212,2226,hist
-101.1926955,28.17089679,442,hist
-101.1807437,27.44674513,369,hist
-101.1652162,22.68162297,1926,hist
-101.1641342,30.81593738,769,hist
-101.1495055,22.90699831,1875,hist
-101.1482016,29.95520672,469,hist
-101.1439569,29.47100999,331,hist
-101.1030815,24.7574201,1822,hist
-101.0946067,26.01816781,841,hist
-101.0896751,23.75787102,1864,hist
-101.0574673,23.06539681,1879,hist
-101.0362125,21.65535409,1858,hist
-101.022434,29.98689519,563,hist
-101.0162951,27.50679218,323,hist
-100.9736087,25.1583335,2487,hist
-100.9573384,20.50594946,1736,hist
-100.95584,22.8223375,1632,hist
-100.9500348,17.86250642,2264,hist
-100.903971,28.08454178,618,hist
-100.9039172,21.09244079,1909,hist
-100.9038169,28.74742654,330,hist
-100.8952586,24.94669887,2230,hist
-100.8898105,27.75994625,342,hist
-100.8708855,20.04817194,1988,hist
-100.8584424,19.90078215,1836,hist
-100.8567488,25.56875024,1425,hist
-100.8547392,24.72281967,1764,hist
-100.821254,20.64428655,1910,hist
-100.812959,21.72390897,2020,hist
-100.7724617,23.5060086,1777,hist
-100.7699772,19.85236726,2266,hist
-100.7400156,19.36243217,1633,hist
-100.730345,22.38113863,1758,hist
-100.7215353,21.63763995,1836,hist
-100.720674,24.93430884,1881,hist
-100.6607821,27.49882095,268,hist
-100.650461,21.89175606,1925,hist
-100.6322026,22.18862786,1849,hist
-100.6303133,26.04106099,671,hist
-100.6183355,29.3212253,322,hist
-100.617465,18.12110227,738,hist
-100.616853,25.24802814,2093,hist
-100.6080997,29.17910612,310,hist
-100.6014803,25.59909635,1533,hist
-100.6013665,19.12133916,529,hist
-100.595717,24.90011337,2041,hist
-100.5926143,18.11932702,435,hist
-100.5781798,27.02085972,314,hist
-100.5678413,20.01539466,1936,hist
-100.5475562,24.54588767,1929,hist
-100.5432009,21.49895374,2173,hist
-100.541433,19.60418603,2481,hist
-100.4946548,25.20059556,2267,hist
-100.4530819,18.79459195,589,hist
-100.4053875,17.75075763,877,hist
-100.4027754,24.64058028,1938,hist
-100.387151,19.18535283,1705,hist
-100.3768781,28.2415104,222,hist
-100.3767989,26.62748162,805,hist
-100.3753107,27.79574801,252,hist
-100.3742708,27.05494218,290,hist
-100.363121,23.03574177,1594,hist
-100.3453655,24.54720295,1859,hist
-100.3438927,22.55940395,1245,hist
-100.3393013,21.90924394,1881,hist
-100.3386156,24.45906188,1856,hist
-100.305701,27.92949818,263,hist
-100.275716,25.82743161,472,hist
-100.2411064,22.16818974,1141,hist
-100.2209506,23.22051391,1326,hist
-100.2203288,27.18442686,232,hist
-100.218304,21.05427859,1997,hist
-100.2174555,27.99855982,241,hist
-100.199172,17.36863245,1198,hist
-100.1965409,20.11229253,2502,hist
-100.1904504,27.25234785,194,hist
-100.1867929,23.5099241,1925,hist
-100.1616308,25.9181596,379,hist
-100.1463584,26.48499521,290,hist
-100.1411677,21.02060332,1931,hist
-100.136091,18.78546951,1022,hist
-100.1313309,22.68681459,1268,hist
-100.13083,22.40618128,1149,hist
-100.0900637,17.63853494,1939,hist
-100.0818646,18.79416518,1396,hist
-100.075881,17.55578328,2350,hist
-100.0713902,26.17794433,722,hist
-100.0574162,17.2966934,868,hist
-99.9964908,17.60316028,2136,hist
-99.97713133,19.75220733,2732,hist
-99.96094885,22.17769111,1026,hist
-99.95911886,23.94504667,2638,hist
-99.95839451,21.05109116,1735,hist
-99.9465754,18.78111606,1666,hist
-99.92363486,26.13830551,1020,hist
-99.89905342,22.2420126,1029,hist
-99.88990554,27.09014151,194,hist
-99.86382104,22.74551834,1024,hist
-99.83238829,19.57220184,2545,hist
-99.83171529,21.45147283,1005,hist
-99.82110173,17.4402772,939,hist
-99.80975164,25.991748,650,hist
-99.77950557,21.38273926,1496,hist
-99.77263802,24.18933692,1392,hist
-99.73670135,23.36859942,1455,hist
-99.73490423,25.82033951,271,hist
-99.72731334,22.61384696,1121,hist
-99.72686116,23.82064146,2708,hist
-99.67474711,26.78464314,130,hist
-99.66646496,26.47847989,176,hist
-99.6616497,18.05798734,886,hist
-99.64350541,25.13017238,426,hist
-99.60384584,24.3595689,591,hist
-99.56942522,25.41985728,231,hist
-99.55212331,18.09353652,708,hist
-99.5485932,16.76057996,84,hist
-99.5329017,18.04951677,601,hist
-99.52789551,21.71616286,1031,hist
-99.47788269,25.98606037,183,hist
-99.47342119,26.30334665,154,hist
-99.4643998,20.74747502,1886,hist
-99.39971275,24.11480679,373,hist
-99.3829052,18.52759998,1344,hist
-99.38148142,19.79848526,2340,hist
-99.3751721,18.24203996,1157,hist
-99.33072096,28.05411684,164,hist
-99.29939794,28.89636494,207,hist
-99.29809574,25.75224425,148,hist
-99.29738542,27.43062569,163,hist
-99.28889098,18.00405016,999,hist
-99.24061946,18.35347527,1634,hist
-99.22697741,29.24367844,283,hist
-99.21932238,27.12147015,162,hist
-99.21304614,24.51563821,304,hist
-99.19481646,23.60004565,1079,hist
-99.17845778,21.25264836,1632,hist
-99.17468135,28.46853679,156,hist
-99.16710487,20.71546877,2055,hist
-99.14380501,22.01639319,196,hist
-99.12985228,27.63039391,166,hist
-99.09613885,19.24363417,2274,hist
-99.07877415,18.8069752,1110,hist
-99.07379834,18.84221512,1341,hist
-99.05766751,19.97094644,2336,hist
-99.05371549,24.31354477,204,hist
-99.05333425,28.95849904,219,hist
-98.99847001,24.46598178,514,hist
-98.99639669,28.54772834,120,hist
-98.99602909,27.92552166,106,hist
-98.98881255,23.99987231,163,hist
-98.96244883,16.86305137,581,hist
-98.94462886,19.57933415,2242,hist
-98.92407141,25.70020088,148,hist
-98.89404875,16.66384874,147,hist
-98.87245019,29.21004745,214,hist
-98.85012474,19.44967759,2355,hist
-98.84734397,22.34354699,85,hist
-98.83219669,26.49199282,76,hist
-98.82789579,20.86305091,1154,hist
-98.81812427,25.55138157,125,hist
-98.80875739,22.29819519,76,hist
-98.80680486,18.62911539,1220,hist
-98.80079824,26.55801362,95,hist
-98.79775816,22.98101339,121,hist
-98.79731466,23.47761814,201,hist
-98.79666266,18.23564128,889,hist
-98.78933719,17.4641846,2085,hist
-98.78579306,26.52622436,116,hist
-98.74282548,16.87559176,336,hist
-98.73598783,27.83769254,168,hist
-98.7355229,28.40086333,109,hist
-98.72925185,21.61302634,80,hist
-98.72847904,25.48970636,139,hist
-98.70171046,21.60076516,96,hist
-98.69689033,22.87026669,57,hist
-98.67939903,18.80181492,1955,hist
-98.67484854,25.75604534,199,hist
-98.62739615,20.36076109,1410,hist
-98.62053863,20.2283294,2281,hist
-98.60185933,27.03183718,135,hist
-98.54834022,27.53233605,153,hist
-98.53867983,22.75665519,48,hist
-98.53726659,27.81314923,167,hist
-98.53290821,19.40502759,2518,hist
-98.49718637,23.53503613,422,hist
-98.46638135,21.41271432,64,hist
-98.45950885,18.38048009,1081,hist
-98.44000107,17.27150986,1870,hist
-98.35471947,25.79131725,97,hist
-98.3334138,24.2500706,175,hist
-98.32532125,25.19482615,128,hist
-98.30973624,19.08911592,2172,hist
-98.29951898,18.88926741,2286,hist
-98.29404314,26.55148926,56,hist
-98.29268468,26.31381296,50,hist
-98.29257096,21.76744581,59,hist
-98.26099662,23.80449593,22,hist
-98.24619649,24.27754381,147,hist
-98.24561322,26.9721262,65,hist
-98.24238564,22.24940375,52,hist
-98.21158209,25.55642343,53,hist
-98.15553342,23.01685934,228,hist
-98.14170119,22.37500018,2,hist
-98.14165871,25.43101584,39,hist
-98.12314722,26.7352428,28,hist
-98.10177058,16.21922585,7,hist
-98.09737892,17.37128436,2105,hist
-98.0714631,21.29847327,99,hist
-98.07135162,24.83467188,39,hist
-98.06254742,25.61066724,29,hist
-98.0559719,19.92028535,2528,hist
-98.05563131,24.32963719,73,hist
-98.04085161,25.23948252,17,hist
-98.03416271,21.46460656,54,hist
-98.02705517,25.28762337,16,hist
-97.99525911,18.75915906,1991,hist
-97.99144303,22.49198191,35,hist
-97.98820551,23.46523747,117,hist
-97.98043113,26.1798124,24,hist
-97.97239888,22.95386505,222,hist
-97.97032397,26.48161571,20,hist
-97.96473085,24.52982815,32,hist
-97.95929147,23.76393511,33,hist
-97.92153464,21.45711755,87,hist
-97.92082473,25.09953241,8,hist
-97.91695433,25.17749063,11,hist
-97.91246836,23.20563192,108,hist
-97.88224168,20.32399094,449,hist
-97.88051399,25.58435552,15,hist
-97.84286807,26.65482471,15,hist
-97.8403403,19.74707856,2858,hist
-97.83684166,26.09670999,19,hist
-97.83683179,24.89748069,4,hist
-97.83533682,23.52859686,65,hist
-97.76695839,22.06471749,3,hist
-97.75959208,19.47008312,3118,hist
-97.74253911,21.21412557,207,hist
-97.72917429,20.84859574,69,hist
-97.71945414,26.64173166,12,hist
-97.71381725,20.67121045,168,hist
-97.69251238,18.78004134,2006,hist
-97.66866613,18.89273321,2137,hist
-97.66803102,26.53654602,11,hist
-97.66537145,16.71473659,835,hist
-97.63486947,19.99251298,798,hist
-97.62480763,20.66031437,161,hist
-97.62101944,25.49431324,7,hist
-97.61730715,16.82987034,2598,hist
-97.61544866,19.04562774,2733,hist
-97.55481497,21.23207998,52,hist
-97.53235738,16.43629218,840,hist
-97.51626295,25.46831298,4,hist
-97.50710697,16.5986309,1083,hist
-97.49291004,18.39691579,2157,hist
-97.46601639,16.43528966,610,hist
-97.45763989,20.81485518,35,hist
-97.41440277,16.55319794,1271,hist
-97.41437285,18.75392118,2315,hist
-97.41365163,26.05221824,7,hist
-97.41041346,16.68035553,1480,hist
-97.40853701,17.15261784,1676,hist
-97.38935195,27.75493973,14,hist
-97.38650627,21.01589752,12,hist
-97.35915164,25.55756224,6,hist
-97.29301009,17.47760579,2138,hist
-97.28469143,16.90499583,1490,hist
-97.22216049,28.0315402,6,hist
-97.21666868,19.00776604,3439,hist
-97.21118574,20.78589137,3,hist
-97.20492283,17.02417344,2056,hist
-97.17888562,18.61282277,2338,hist
-97.15836399,18.21256801,913,hist
-97.13883182,18.71476764,2510,hist
-97.10488362,18.89476742,1363,hist
-97.08138446,28.94582661,54,hist
-97.07710076,19.4375464,2042,hist
-96.99565297,20.48179958,3,hist
-96.94779884,17.89465316,1098,hist
-96.91652721,16.16658261,1343,hist
-96.86707461,28.24769114,8,hist
-96.86618112,17.23831982,1652,hist
-96.85743846,19.85044478,924,hist
-96.82789785,17.76938771,2728,hist
-96.8059235,17.73655791,2376,hist
-96.78584595,18.92638696,652,hist
-96.77538512,17.47530539,2192,hist
-96.71781857,16.44683431,1498,hist
-96.65256896,18.43680718,230,hist
-96.56164979,16.18696096,1916,hist
-96.53975738,18.17428971,69,hist
-96.53650522,17.90456551,524,hist
-96.52754599,17.57057845,2329,hist
-96.52201138,17.82496873,493,hist
-96.5196108,19.35318118,171,hist
-96.47162234,16.06820985,2234,hist
-96.41218173,17.73253167,761,hist
-96.3529648,19.12222485,31,hist
-96.34861124,28.69448612,6,hist
-96.3042206,18.91617551,39,hist
-96.29768838,17.89031534,325,hist
-96.23416578,17.85280893,179,hist
-96.18491636,16.0466177,1247,hist
-96.12751506,16.83861735,1642,hist
-96.11213536,18.78495691,15,hist
-96.1062488,16.24825359,2554,hist
-96.04229256,17.50165136,1197,hist
-96.03182544,17.30634054,1557,hist
-95.9994116,18.35571564,6,hist
-95.99629062,29.23598883,27,hist
-95.99123271,29.22747726,27,hist
-95.90272198,17.51919402,451,hist
-95.89230762,16.96609662,1292,hist
-95.79843219,16.40932213,689,hist
-95.72694434,28.86200791,16,hist
-95.67670986,29.77713666,32,hist
-95.67286704,28.92472946,11,hist
-95.6671509,17.67468155,135,hist
-95.6618531,29.60617378,27,hist
-95.55684834,15.97302177,134,hist
-95.47265643,30.06098763,44,hist
-95.34733315,29.10707254,4,hist
-95.26406728,29.21888571,7,hist
-95.25165858,17.70667803,79,hist
-95.23404923,17.58715018,80,hist
-95.22470349,17.84213107,69,hist
-95.21427922,29.76001691,11,hist
-95.19136553,29.54132796,13,hist
-95.17828366,18.63402855,424,hist
-95.12279647,17.06049902,255,hist
-94.99218545,29.29533965,2,hist
-94.97210239,17.52569179,62,hist
-94.90059172,18.07585112,109,hist
-94.89264148,17.93331288,76,hist
-94.82988114,17.90250044,37,hist
-94.74623821,17.43414176,37,hist
-94.743154,17.57917026,14,hist
-94.67057538,16.84745638,273,hist
-94.47766135,17.47706757,50,hist
-94.40706276,16.60268447,185,hist
-94.28211829,17.56505522,28,hist
-94.27637688,16.31037067,42,hist
-94.12845294,17.75025369,45,hist
-94.05155087,17.39180403,237,hist
-93.93921566,16.28493406,109,hist
-93.93408315,16.38826195,970,hist
-93.89869014,16.74353059,794,hist
-93.80684006,17.76587847,30,hist
-93.79566379,17.60221846,44,hist
-93.78365854,16.9772715,591,hist
-93.75564695,17.65615104,41,hist
-93.75199781,17.74302522,30,hist
-93.7342693,17.33919885,174,hist
-93.6730985,16.58606608,572,hist
-93.65444918,18.02489661,14,hist
-93.64653756,16.36442876,1085,hist
-93.57274909,18.09904832,12,hist
-93.42869976,15.84501243,47,hist
-93.42400583,17.57385822,44,hist
-93.42382687,16.68946839,771,hist
-93.40442049,17.49610835,104,hist
-93.27417245,17.07599827,1234,hist
-93.22914613,16.11690923,743,hist
-93.17214342,18.00898218,15,hist
-93.13825842,18.09509204,11,hist
-93.06755486,17.61457045,18,hist
-93.04069411,15.82985246,1596,hist
-93.03642722,16.28816445,788,hist
-92.94755162,15.66199307,1272,hist
-92.94625501,18.36971017,2,hist
-92.92241449,17.5693769,19,hist
-92.86920965,16.32117066,526,hist
-92.85780647,17.87916128,8,hist
-92.84971418,15.60131264,838,hist
-92.80541762,15.98817037,563,hist
-92.79732407,17.49015425,58,hist
-92.76986718,16.53661076,421,hist
-92.75444993,17.07399483,1237,hist
-92.73122072,17.24278931,764,hist
-92.67143157,15.19683644,16,hist
-92.63798847,16.54743297,740,hist
-92.61584164,18.42255366,0,hist
-92.49748108,16.89096134,1629,hist
-92.46923017,16.37020075,997,hist
-92.4647112,17.08011737,523,hist
-92.39585131,17.52392362,668,hist
-92.34899439,17.42951985,80,hist
-92.28373778,16.55428352,2409,hist
-92.11433484,14.60505199,12,hist
-92.07910831,16.81217185,883,hist
-92.07167449,15.201263,2643,hist
-92.05102822,16.66869876,2041,hist
-92.01845892,15.95532365,797,hist
-92.01009444,16.22786495,1537,hist
-91.95960364,16.39669399,1511,hist
-91.93158651,17.96717175,4,hist
-91.91863323,15.69576798,825,hist
-91.86556823,17.26901823,649,hist
-91.86374623,15.16412091,2699,hist
-91.83438319,14.52194067,87,hist
-91.75588512,15.21579454,2372,hist
-91.71948934,15.25799195,2334,hist
-91.70913389,16.9087395,651,hist
-91.70401955,14.85074869,2953,hist
-91.69293067,17.18432852,495,hist
-91.62446883,15.79659942,1796,hist
-91.62218985,15.61628517,2562,hist
-91.62111358,15.8314493,1653,hist
-91.61077691,15.03479436,2729,hist
-91.60258266,15.71771088,1974,hist
-91.58718258,15.17507873,1988,hist
-91.57980897,14.51991718,280,hist
-91.54931552,17.51442106,31,hist
-91.35295594,16.7306854,1315,hist
-91.29611001,18.05300825,24,hist
-91.28420541,16.23445221,191,hist
-91.28197434,16.90257616,431,hist
-91.27076607,16.75547974,791,hist
-91.12499231,14.74723116,2010,hist
-91.12492224,17.01022194,244,hist
-91.09646687,16.81486317,566,hist
-91.06894155,17.76665381,41,hist
-91.04906838,17.9110057,44,hist
-91.02579083,15.87904341,277,hist
-91.01651757,18.18946161,62,hist
-90.9960772,18.12430855,32,hist
-90.89427966,18.52687983,71,hist
-90.88008289,15.59069086,901,hist
-90.87612658,17.40043324,59,hist
-90.8743632,16.54434695,191,hist
-90.85650377,16.75919459,135,hist
-90.8198214,15.46769318,2501,hist
-90.79243414,17.529525,65,hist
-90.75689301,15.09887382,2102,hist
-90.73497614,18.36018168,91,hist
-90.72588057,16.91408805,153,hist
-90.69754857,18.42081094,97,hist
-90.6802405,15.90265038,192,hist
-90.63678073,14.67464372,2186,hist
-90.54419902,17.8251009,73,hist
-90.5441964,17.65597901,94,hist
-90.53572896,14.95921649,1230,hist
-90.4691655,19.74631573,50,hist
-90.4479775,16.09122531,134,hist
-90.42383519,15.90089345,301,hist
-90.36870616,15.54494111,1125,hist
-90.35471671,16.32404992,134,hist
-90.31906754,16.98196556,216,hist
-90.29455848,14.72254523,1231,hist
-90.29023145,17.3745256,142,hist
-90.24908369,17.46992687,166,hist
-90.24646057,19.24611885,26,hist
-90.21224116,18.85838027,55,hist
-90.17677682,21.08267226,3,hist
-90.17619493,18.68249609,60,hist
-90.16913715,19.38470831,119,hist
-90.13420782,19.92938418,25,hist
-90.1300958,16.16940686,178,hist
-90.09386625,18.49169599,104,hist
-90.02385439,16.84094486,211,hist
-90.0222808,20.43178699,18,hist
-90.00144437,18.62670897,187,hist
-89.98840275,17.06910188,140,hist
-89.98360736,15.09976692,2010,hist
-89.91984583,17.71355734,268,hist
-89.90461825,17.42932598,329,hist
-89.86719289,13.99891873,602,hist
